source_path,corpus,source_family,prompt_id,condition,arm,rep,attempt,seed,requested_vocal,present,type_correct,ledger_path,size_bytes,sample_id,copied_path,copied_size_bytes,release_reason,sha256,category,baseline_bon256_prompt_success_rate
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0005/none_s21_2027500021.flac,ATLAS,bon256_general,held_out_0005,none,,,,2027500021,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w5.jsonl,4038236,aprime_0047,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0047_e60a64c857aa.flac,4038236,a_prime_500_judge_sample,3128b0a691b761b9cc686babde02c5bfe85cbef22aa5da5cd0c6368f60968ef0,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s500_2027100500.flac,ATLAS,bon256,held_out_0045,none,,,,2027100500,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,7448177,aprime_0048,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0048_ec6f55ce3a6f.flac,7448177,a_prime_500_judge_sample,8927d1072c3011582569a1673946c4414065990fda1be9b1f8c3ddcca6143547,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0004/none_s231_2026400231.flac,ATLAS,bon256_general,held_out_0004,none,,,,2026400231,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w7.jsonl,7293486,aprime_0049,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0049_5fcc221b76fb.flac,7293486,a_prime_500_judge_sample,8c4b93b3d18732c30c45b6ba734c694b3025c27a70959caf34a0e71441a6c0e0,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0082/a6_r0_t05_seed2026400005.flac,PH2_ONLINE,online_run,held_out_0082,arm6,6,0,5,2026400005,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,14871752,aprime_0050,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0050_24ef80fc3cf4.flac,14871752,a_prime_500_judge_sample,3d6db1b7859d19cd3aa93b3e07ecbcafea26b86cd1781982e9b90560ea89a015,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0240/none_s337_2029000337.flac,ATLAS,bon256,held_out_0240,none,,,,2029000337,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w1.jsonl,9770898,aprime_0051,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0051_150bb0b71b53.flac,9770898,a_prime_500_judge_sample,6f93e82ac3103473d9cfa4dd19d9aadd3860388ec552511bbde28a8b79eee470,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0142/none_s123_2028100123.flac,ATLAS,bon256,held_out_0142,none,,,,2028100123,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,8230006,aprime_0052,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0052_51952392466f.flac,8230006,a_prime_500_judge_sample,b900ab9846dab3daf2475241e711bde520e27208b9bdc2c3f6b44c82c675ebd3,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0028/none_s255_2028200255.flac,ATLAS,bon256_general,held_out_0028,none,,,,2028200255,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w7.jsonl,2947377,aprime_0053,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0053_9827ce503469.flac,2947377,a_prime_500_judge_sample,70668c402e4c55cd664ab0ebe437c5752d82079274c93c5c931f32511d5846e2,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0235/a1_r1_t03_seed2026553103.flac,PH2_ONLINE,online_run,held_out_0235,arm1,1,1,3,2026553103,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,6113439,aprime_0054,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0054_fed8698d08b6.flac,6113439,a_prime_500_judge_sample,e0ae029cbb950d6fbf557404f54d275daa5614b3130a58eebb0c8bf55fc29a49,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s314_2026200314.flac,ATLAS,bon256,held_out_0001,none,,,,2026200314,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w2.jsonl,3951323,aprime_0055,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0055_5e2376e4b5ad.flac,3951323,a_prime_500_judge_sample,e18e538e1404fcc935c60b8208a81431013985dc99f4e2410254d2da9d4427d0,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0021/none_s192_2026600192.flac,ATLAS,bon256,held_out_0021,none,,,,2026600192,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7876401,aprime_0056,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0056_0596c12c0cd3.flac,7876401,a_prime_500_judge_sample,c45612f3ee9a61709a9abad9ecdd532888fdd7f5b8d576487539e27a89d1af8a,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0166/none_s324_2028300324.flac,ATLAS,bon256,held_out_0166,none,,,,2028300324,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,4620703,aprime_0057,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0057_c50a51bc0b39.flac,4620703,a_prime_500_judge_sample,9744703d9d661b76a93485e96eae4c71a57f6fe301b8218ccd9bf5f5b720404c,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/v3_vocal/held_out_0166/V3_s27_2028302027.flac,ATLAS,v3_vocal,held_out_0166,V3,,,,2028302027,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/v3_vocal_w3.jsonl,3949449,aprime_0058,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0058_da6831fa9e10.flac,3949449,a_prime_500_judge_sample,6c46a4270929a400f95528a7a9cf7d72479c0b286f381479cb25311f0abbb284,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0015/none_s1_2027100001.flac,ATLAS,bon256_general,held_out_0015,none,,,,2027100001,1,1,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w1.jsonl,4756671,aprime_0059,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0059_d06694982456.flac,4756671,a_prime_500_judge_sample,93f4ad38ccbed5450aa7b0a8d880b3b8fb09a1d545a4662126ec3312d46ce075,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0254/none_s478_2029300478.flac,ATLAS,bon256,held_out_0254,none,,,,2029300478,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w6.jsonl,8302943,aprime_0060,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0060_62afc2c712c9.flac,8302943,a_prime_500_judge_sample,ac7b576495d5c2658c3a7032256288b3ff06c42b2635b1627157e520486fb22e,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0127/a4_r1_t02_seed2026445102.flac,PH2_ONLINE,online_run,held_out_0127,arm4,4,1,2,2026445102,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w15.jsonl,8801280,aprime_0061,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0061_01853fe4181a.flac,8801280,a_prime_500_judge_sample,ac4710bc36b169ad961757bfb909cc0d042ab308ab52da1c5293d571775db68a,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0016/none_s201_2026400201.flac,ATLAS,bon256,held_out_0016,none,,,,2026400201,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7629775,aprime_0062,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0062_1d04a4d2d394.flac,7629775,a_prime_500_judge_sample,033b1ebfef62614a9a73a4bc1ed72c7998dae140fd9587e2397c2af5c85558ed,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0013/none_s73_2026900073.flac,ATLAS,bon256_general,held_out_0013,none,,,,2026900073,1,1,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w1.jsonl,8855165,aprime_0063,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0063_ac1d053c8302.flac,8855165,a_prime_500_judge_sample,ae5db4db7d1bd8eb123d4312bc20dd6730312727865cc19c93fb79e5684e5ee3,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0245/a3_r0_t02_seed2026563002.flac,PH2_ONLINE,online_run,held_out_0245,arm3,3,0,2,2026563002,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w5.jsonl,8280657,aprime_0064,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0064_e3616c7123a0.flac,8280657,a_prime_500_judge_sample,ce59e9ada624d8c6a06c3b84dc0fb58940519a48ca9c55815156644c1f271bfa,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0142/none_s171_2028100171.flac,ATLAS,bon256,held_out_0142,none,,,,2028100171,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,9225731,aprime_0065,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0065_8f8321f791b8.flac,9225731,a_prime_500_judge_sample,9f95216c3b2635be4ba15b53ef2f366ded34074622bca736798b22f2c617b9f4,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0193/none_s138_2028500138.flac,ATLAS,bon256,held_out_0193,none,,,,2028500138,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4749209,aprime_0066,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0066_1f6e35ec5cc7.flac,4749209,a_prime_500_judge_sample,e46b4e1c8913d24eb937200b9bcc4033ef64b8aba6a0a9c4490cb17d7e5641dc,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0130/a7_r0_t03_seed2026448003.flac,PH2_ONLINE,online_run,held_out_0130,arm7,7,0,3,2026448003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,8319214,aprime_0067,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0067_ba4fbef66da3.flac,8319214,a_prime_500_judge_sample,da3fb2f519344c254c5b24ff52adcded8ac3aa43811da80c8c4968e95cdd71f7,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0151/a3_r0_t03_seed2026469003.flac,PH2_ONLINE,online_run,held_out_0151,arm3,3,0,3,2026469003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w7.jsonl,7230799,aprime_0068,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0068_f4266afb847c.flac,7230799,a_prime_500_judge_sample,80ab6b3aff9c50fb71b7d03ab683930448f556b6820dd33b093af4a66b2aee59,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0236/a1_r0_t00_seed2026554000.flac,PH2_ONLINE,online_run,held_out_0236,arm1,1,0,0,2026554000,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w12.jsonl,8290470,aprime_0069,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0069_67de805f020f.flac,8290470,a_prime_500_judge_sample,70319d85a0004bf2469cf76f9fa77c5a1b5a492da968ef2ea673734bcbee3d8d,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0129/a8_r0_t03_seed2026447003.flac,PH2_ONLINE,online_run,held_out_0129,arm8,8,0,3,2026447003,0,0,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w1.jsonl,6584924,aprime_0070,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0070_9167956ac2e9.flac,6584924,a_prime_500_judge_sample,d4f815c83a4665cc23552e8343735b1b54973a33fcf85d94e1e0bd4edc727db7,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0008/none_s190_2026300190.flac,ATLAS,bon256,held_out_0008,none,,,,2026300190,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7839764,aprime_0071,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0071_a851ae376a5a.flac,7839764,a_prime_500_judge_sample,0cc2ab417e0bbcd658423d922d1893fec0f09d2b053eb876ecc13fb6501fcb46,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0024/a4_r1_t08_seed2026342108.flac,PH2_ONLINE,online_run,held_out_0024,arm4,4,1,8,2026342108,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w8.jsonl,14816838,aprime_0072,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0072_55c640c77964.flac,14816838,a_prime_500_judge_sample,e516176af28e373cd82e8b5cf4fa42ac7e059c4154d1e90ce615e285a424a713,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0190/a8_r0_t01_seed2026508001.flac,PH2_ONLINE,online_run,held_out_0190,arm8,8,0,1,2026508001,0,1,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w14.jsonl,6308733,aprime_0073,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0073_b99a15c071a6.flac,6308733,a_prime_500_judge_sample,bef1e4766c1b3ab092a5038eec7ded0a93158dce525d3b0c1cdd2331818358dd,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0064/a6_r0_t02_seed2026382002.flac,PH2_ONLINE,online_run,held_out_0064,arm6,6,0,2,2026382002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w0.jsonl,9446109,aprime_0074,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0074_5b9d3303e4d8.flac,9446109,a_prime_500_judge_sample,8ccfb5e1920f3e0c14fc561411d10d04a1ec6b428cc1f2a6e5d09102f226eef2,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0254/none_s387_2029300387.flac,ATLAS,bon256,held_out_0254,none,,,,2029300387,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w3.jsonl,7490075,aprime_0075,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0075_0e209e771c4b.flac,7490075,a_prime_500_judge_sample,1b56e8bdd1b99c9b1ebb56aa49a643af5e5213bde54417b1815c782ee677ba6e,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0082/a2_r1_t07_seed2026400107.flac,PH2_ONLINE,online_run,held_out_0082,arm2,2,1,7,2026400107,1,0,0,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w2.jsonl,13651456,aprime_0076,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0076_8746fb46ded4.flac,13651456,a_prime_500_judge_sample,af5829def3d18dcfa0eca15af845fe5056a526968792f0afddad60e3210e7ade,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0187/a8_r0_t02_seed2026505002.flac,PH2_ONLINE,online_run,held_out_0187,arm8,8,0,2,2026505002,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w11.jsonl,13129027,aprime_0077,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0077_c0134bcb4b24.flac,13129027,a_prime_500_judge_sample,96ca2bbfaf330587e1d666dd40637dee615d9892789a448cfcd27f2a72e2b693,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s124_2027100124.flac,ATLAS,bon256,held_out_0045,none,,,,2027100124,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,7203826,aprime_0078,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0078_7e8d2ff803e2.flac,7203826,a_prime_500_judge_sample,1426952fde5ee32322b6b5525fa11fa62090754d894e463736d61e7971dab624,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0024/none_s436_2026700436.flac,ATLAS,bon256,held_out_0024,none,,,,2026700436,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,7087415,aprime_0079,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0079_f1897ac73c7a.flac,7087415,a_prime_500_judge_sample,5ed64ccc10a74d0ee872b69521de1082f09382f492bfaa6144218da6f2a2a15e,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256_general/held_out_0005/none_s132_2027500132.flac,ATLAS,bon256_general,held_out_0005,none,,,,2027500132,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_general_w4.jsonl,3459224,aprime_0080,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0080_d79c1b54aec9.flac,3459224,a_prime_500_judge_sample,1db0e264a6e0f87826f99e9aa82efbc73b6bbcf6ea8c18844ea95dcf3f75332c,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0045/none_s393_2027100393.flac,ATLAS,bon256,held_out_0045,none,,,,2027100393,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w1.jsonl,8736115,aprime_0081,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0081_22549687786c.flac,8736115,a_prime_500_judge_sample,46b6b998148f8aeae9737e37e6aa44ee7802d7e49399b98ab1acc16b7d0e66ef,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0199/none_s114_2028600114.flac,ATLAS,bon256,held_out_0199,none,,,,2028600114,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,4035811,aprime_0082,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0082_7fb4b233a431.flac,4035811,a_prime_500_judge_sample,68b809fa4a9715af9ea8b1bbdb9e0d0d1c46b341f0f47055e22b36ebc591f226,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0001/none_s263_2026200263.flac,ATLAS,bon256,held_out_0001,none,,,,2026200263,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w7.jsonl,2810409,aprime_0083,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0083_28a8ee49113d.flac,2810409,a_prime_500_judge_sample,c84a64709012ce3adbd3deba1d69ac3bf7e555e38f8390e00c03977829ea3664,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0017/none_s444_2026500444.flac,ATLAS,bon256,held_out_0017,none,,,,2026500444,1,0,0,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w4.jsonl,6677242,aprime_0084,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0084_9edb99dde41f.flac,6677242,a_prime_500_judge_sample,69a7e93b5c451a837d7af841b79c74437dbf22219aad2cf76a7db90475ef6f09,,
batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/keep/bon256/held_out_0238/none_s53_2028900053.flac,ATLAS,bon256,held_out_0238,none,,,,2028900053,0,0,1,batch3/exploratory_auto/20260620_regime_atlas_autopilot_v3/01_core_basin_test/ledgers/bon256_w0.jsonl,5154846,aprime_0085,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0085_7088e9af6b63.flac,5154846,a_prime_500_judge_sample,1f34327ef525927c7318aa845a57f722a8d306c2434819bf491f9897116f1bb1,,
orbit-research/adsr_phase2_20260604/batch3/online_run/keep/held_out_0068/a1_r1_t02_seed2026386102.flac,PH2_ONLINE,online_run,held_out_0068,arm1,1,1,2,2026386102,1,1,1,orbit-research/adsr_phase2_20260604/batch3/online_run/ledger_w4.jsonl,9027398,aprime_0086,orbit-research/adsr_phase2_20260604/paper_prep/storage_triage/A_PRIME_500_JUDGE_SAMPLE/media/aprime_0086_058ce0dfce04.flac,9027398,a_prime_500_judge_sample,912110088d85bfa7a2044b2b56be944d5ba9c571dcf78c831ca5a64eb70bed53,,
